Log file open, 12/06/22 09:53:38
[2022.12.06-14.54.07:675][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Materials/M_Water_Lake.uasset" to "../../../../../../Users/agdav/OneDrive/Desktop/Unreal Projects/LearningProject1/Content/StarterContent/Materials/M_Water_Lake.uasset"
[2022.12.06-14.54.07:679][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Materials/M_Water_Ocean.uasset" to "../../../../../../Users/agdav/OneDrive/Desktop/Unreal Projects/LearningProject1/Content/StarterContent/Materials/M_Water_Ocean.uasset"
[2022.12.06-14.54.07:682][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Materials/M_Wood_Floor_Walnut_Polished.uasset" to "../../../../../../Users/agdav/OneDrive/Desktop/Unreal Projects/LearningProject1/Content/StarterContent/Materials/M_Wood_Floor_Walnut_Polished.uasset"
[2022.12.06-14.54.07:685][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Materials/M_Wood_Floor_Walnut_Worn.uasset" to "../../../../../../Users/agdav/OneDrive/Desktop/Unreal Projects/LearningProject1/Content/StarterContent/Materials/M_Wood_Floor_Walnut_Worn.uasset"
[2022.12.06-14.54.07:688][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Materials/M_Wood_Oak.uasset" to "../../../../../../Users/agdav/OneDrive/Desktop/Unreal Projects/LearningProject1/Content/StarterContent/Materials/M_Wood_Oak.uasset"
[2022.12.06-14.54.07:692][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Materials/M_Wood_Pine.uasset" to "../../../../../../Users/agdav/OneDrive/Desktop/Unreal Projects/LearningProject1/Content/StarterContent/Materials/M_Wood_Pine.uasset"
[2022.12.06-14.54.07:695][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Materials/M_Wood_Walnut.uasset" to "../../../../../../Users/agdav/OneDrive/Desktop/Unreal Projects/LearningProject1/Content/StarterContent/Materials/M_Wood_Walnut.uasset"
[2022.12.06-14.54.07:705][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Brick_Clay_Beveled_D.uasset" to "../../../../../../Users/agdav/OneDrive/Desktop/Unreal Projects/LearningProject1/Content/StarterContent/Textures/T_Brick_Clay_Beveled_D.uasset"
[2022.12.06-14.54.07:715][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Brick_Clay_Beveled_M.uasset" to "../../../../../../Users/agdav/OneDrive/Desktop/Unreal Projects/LearningProject1/Content/StarterContent/Textures/T_Brick_Clay_Beveled_M.uasset"
[2022.12.06-14.54.07:781][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Brick_Clay_Beveled_N.uasset" to "../../../../../../Users/agdav/OneDrive/Desktop/Unreal Projects/LearningProject1/Content/StarterContent/Textures/T_Brick_Clay_Beveled_N.uasset"
[2022.12.06-14.54.07:790][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Brick_Clay_New_D.uasset" to "../../../../../../Users/agdav/OneDrive/Desktop/Unreal Projects/LearningProject1/Content/StarterContent/Textures/T_Brick_Clay_New_D.uasset"
[2022.12.06-14.54.07:802][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Brick_Clay_New_M.uasset" to "../../../../../../Users/agdav/OneDrive/Desktop/Unreal Projects/LearningProject1/Content/StarterContent/Textures/T_Brick_Clay_New_M.uasset"
[2022.12.06-14.54.07:871][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Brick_Clay_New_N.uasset" to "../../../../../../Users/agdav/OneDrive/Desktop/Unreal Projects/LearningProject1/Content/StarterContent/Textures/T_Brick_Clay_New_N.uasset"
[2022.12.06-14.54.07:885][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Brick_Clay_Old_D.uasset" to "../../../../../../Users/agdav/OneDrive/Desktop/Unreal Projects/LearningProject1/Content/StarterContent/Textures/T_Brick_Clay_Old_D.uasset"
[2022.12.06-14.54.07:896][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Brick_Clay_Old_N.uasset" to "../../../../../../Users/agdav/OneDrive/Desktop/Unreal Projects/LearningProject1/Content/StarterContent/Textures/T_Brick_Clay_Old_N.uasset"
[2022.12.06-14.54.07:911][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Brick_Cut_Stone_D.uasset" to "../../../../../../Users/agdav/OneDrive/Desktop/Unreal Projects/LearningProject1/Content/StarterContent/Textures/T_Brick_Cut_Stone_D.uasset"
[2022.12.06-14.54.07:921][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Brick_Cut_Stone_N.uasset" to "../../../../../../Users/agdav/OneDrive/Desktop/Unreal Projects/LearningProject1/Content/StarterContent/Textures/T_Brick_Cut_Stone_N.uasset"
[2022.12.06-14.54.07:931][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Brick_Hewn_Stone_D.uasset" to "../../../../../../Users/agdav/OneDrive/Desktop/Unreal Projects/LearningProject1/Content/StarterContent/Textures/T_Brick_Hewn_Stone_D.uasset"
[2022.12.06-14.54.07:941][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Brick_Hewn_Stone_M.uasset" to "../../../../../../Users/agdav/OneDrive/Desktop/Unreal Projects/LearningProject1/Content/StarterContent/Textures/T_Brick_Hewn_Stone_M.uasset"
[2022.12.06-14.54.07:953][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Brick_Hewn_Stone_N.uasset" to "../../../../../../Users/agdav/OneDrive/Desktop/Unreal Projects/LearningProject1/Content/StarterContent/Textures/T_Brick_Hewn_Stone_N.uasset"
[2022.12.06-14.54.07:957][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Burst_M.uasset" to "../../../../../../Users/agdav/OneDrive/Desktop/Unreal Projects/LearningProject1/Content/StarterContent/Textures/T_Burst_M.uasset"
[2022.12.06-14.54.07:961][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Bush_D.uasset" to "../../../../../../Users/agdav/OneDrive/Desktop/Unreal Projects/LearningProject1/Content/StarterContent/Textures/T_Bush_D.uasset"
[2022.12.06-14.54.07:966][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Bush_N.uasset" to "../../../../../../Users/agdav/OneDrive/Desktop/Unreal Projects/LearningProject1/Content/StarterContent/Textures/T_Bush_N.uasset"
[2022.12.06-14.54.07:971][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Ceramic_Tile_M.uasset" to "../../../../../../Users/agdav/OneDrive/Desktop/Unreal Projects/LearningProject1/Content/StarterContent/Textures/T_Ceramic_Tile_M.uasset"
[2022.12.06-14.54.07:975][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Ceramic_Tile_N.uasset" to "../../../../../../Users/agdav/OneDrive/Desktop/Unreal Projects/LearningProject1/Content/StarterContent/Textures/T_Ceramic_Tile_N.uasset"
[2022.12.06-14.54.07:979][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Chair_M.uasset" to "../../../../../../Users/agdav/OneDrive/Desktop/Unreal Projects/LearningProject1/Content/StarterContent/Textures/T_Chair_M.uasset"
[2022.12.06-14.54.07:985][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Chair_N.uasset" to "../../../../../../Users/agdav/OneDrive/Desktop/Unreal Projects/LearningProject1/Content/StarterContent/Textures/T_Chair_N.uasset"
[2022.12.06-14.54.07:992][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Checker_Noise_M.uasset" to "../../../../../../Users/agdav/OneDrive/Desktop/Unreal Projects/LearningProject1/Content/StarterContent/Textures/T_Checker_Noise_M.uasset"
[2022.12.06-14.54.08:057][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_CobbleStone_Pebble_D.uasset" to "../../../../../../Users/agdav/OneDrive/Desktop/Unreal Projects/LearningProject1/Content/StarterContent/Textures/T_CobbleStone_Pebble_D.uasset"
[2022.12.06-14.54.08:062][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_CobbleStone_Pebble_M.uasset" to "../../../../../../Users/agdav/OneDrive/Desktop/Unreal Projects/LearningProject1/Content/StarterContent/Textures/T_CobbleStone_Pebble_M.uasset"
[2022.12.06-14.54.08:075][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_CobbleStone_Pebble_N.uasset" to "../../../../../../Users/agdav/OneDrive/Desktop/Unreal Projects/LearningProject1/Content/StarterContent/Textures/T_CobbleStone_Pebble_N.uasset"
[2022.12.06-14.54.08:082][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_CobbleStone_Rough_D.uasset" to "../../../../../../Users/agdav/OneDrive/Desktop/Unreal Projects/LearningProject1/Content/StarterContent/Textures/T_CobbleStone_Rough_D.uasset"
[2022.12.06-14.54.08:089][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_CobbleStone_Rough_N.uasset" to "../../../../../../Users/agdav/OneDrive/Desktop/Unreal Projects/LearningProject1/Content/StarterContent/Textures/T_CobbleStone_Rough_N.uasset"
[2022.12.06-14.54.08:150][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_CobbleStone_Smooth_D.uasset" to "../../../../../../Users/agdav/OneDrive/Desktop/Unreal Projects/LearningProject1/Content/StarterContent/Textures/T_CobbleStone_Smooth_D.uasset"
[2022.12.06-14.54.08:159][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_CobbleStone_Smooth_M.uasset" to "../../../../../../Users/agdav/OneDrive/Desktop/Unreal Projects/LearningProject1/Content/StarterContent/Textures/T_CobbleStone_Smooth_M.uasset"
[2022.12.06-14.54.08:171][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_CobbleStone_Smooth_N.uasset" to "../../../../../../Users/agdav/OneDrive/Desktop/Unreal Projects/LearningProject1/Content/StarterContent/Textures/T_CobbleStone_Smooth_N.uasset"
[2022.12.06-14.54.08:184][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Concrete_Grime_D.uasset" to "../../../../../../Users/agdav/OneDrive/Desktop/Unreal Projects/LearningProject1/Content/StarterContent/Textures/T_Concrete_Grime_D.uasset"
[2022.12.06-14.54.08:195][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Concrete_Panels_D.uasset" to "../../../../../../Users/agdav/OneDrive/Desktop/Unreal Projects/LearningProject1/Content/StarterContent/Textures/T_Concrete_Panels_D.uasset"
[2022.12.06-14.54.08:205][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Concrete_Panels_N.uasset" to "../../../../../../Users/agdav/OneDrive/Desktop/Unreal Projects/LearningProject1/Content/StarterContent/Textures/T_Concrete_Panels_N.uasset"
[2022.12.06-14.54.08:219][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Concrete_Poured_D.uasset" to "../../../../../../Users/agdav/OneDrive/Desktop/Unreal Projects/LearningProject1/Content/StarterContent/Textures/T_Concrete_Poured_D.uasset"
[2022.12.06-14.54.08:229][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Concrete_Poured_N.uasset" to "../../../../../../Users/agdav/OneDrive/Desktop/Unreal Projects/LearningProject1/Content/StarterContent/Textures/T_Concrete_Poured_N.uasset"
[2022.12.06-14.54.08:236][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Concrete_Tiles_D.uasset" to "../../../../../../Users/agdav/OneDrive/Desktop/Unreal Projects/LearningProject1/Content/StarterContent/Textures/T_Concrete_Tiles_D.uasset"
[2022.12.06-14.54.08:246][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Concrete_Tiles_M.uasset" to "../../../../../../Users/agdav/OneDrive/Desktop/Unreal Projects/LearningProject1/Content/StarterContent/Textures/T_Concrete_Tiles_M.uasset"
[2022.12.06-14.54.08:255][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Concrete_Tiles_N.uasset" to "../../../../../../Users/agdav/OneDrive/Desktop/Unreal Projects/LearningProject1/Content/StarterContent/Textures/T_Concrete_Tiles_N.uasset"
[2022.12.06-14.54.08:256][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Concrete_Tiles_Variation_M.uasset" to "../../../../../../Users/agdav/OneDrive/Desktop/Unreal Projects/LearningProject1/Content/StarterContent/Textures/T_Concrete_Tiles_Variation_M.uasset"
[2022.12.06-14.54.08:264][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Detail_Rocky_N.uasset" to "../../../../../../Users/agdav/OneDrive/Desktop/Unreal Projects/LearningProject1/Content/StarterContent/Textures/T_Detail_Rocky_N.uasset"
[2022.12.06-14.54.08:268][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Door_M.uasset" to "../../../../../../Users/agdav/OneDrive/Desktop/Unreal Projects/LearningProject1/Content/StarterContent/Textures/T_Door_M.uasset"
[2022.12.06-14.54.08:273][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Door_N.uasset" to "../../../../../../Users/agdav/OneDrive/Desktop/Unreal Projects/LearningProject1/Content/StarterContent/Textures/T_Door_N.uasset"
[2022.12.06-14.54.08:278][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Dust_Particle_D.uasset" to "../../../../../../Users/agdav/OneDrive/Desktop/Unreal Projects/LearningProject1/Content/StarterContent/Textures/T_Dust_Particle_D.uasset"
[2022.12.06-14.54.08:286][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Explosion_SubUV.uasset" to "../../../../../../Users/agdav/OneDrive/Desktop/Unreal Projects/LearningProject1/Content/StarterContent/Textures/T_Explosion_SubUV.uasset"
[2022.12.06-14.54.08:291][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Fire_SubUV.uasset" to "../../../../../../Users/agdav/OneDrive/Desktop/Unreal Projects/LearningProject1/Content/StarterContent/Textures/T_Fire_SubUV.uasset"
[2022.12.06-14.54.08:296][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Fire_Tiled_D.uasset" to "../../../../../../Users/agdav/OneDrive/Desktop/Unreal Projects/LearningProject1/Content/StarterContent/Textures/T_Fire_Tiled_D.uasset"
[2022.12.06-14.54.08:301][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Frame_M.uasset" to "../../../../../../Users/agdav/OneDrive/Desktop/Unreal Projects/LearningProject1/Content/StarterContent/Textures/T_Frame_M.uasset"
[2022.12.06-14.54.08:305][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Frame_N.uasset" to "../../../../../../Users/agdav/OneDrive/Desktop/Unreal Projects/LearningProject1/Content/StarterContent/Textures/T_Frame_N.uasset"
[2022.12.06-14.54.08:306][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Gradinet_01.uasset" to "../../../../../../Users/agdav/OneDrive/Desktop/Unreal Projects/LearningProject1/Content/StarterContent/Textures/T_Gradinet_01.uasset"
[2022.12.06-14.54.08:319][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Ground_Grass_D.uasset" to "../../../../../../Users/agdav/OneDrive/Desktop/Unreal Projects/LearningProject1/Content/StarterContent/Textures/T_Ground_Grass_D.uasset"
[2022.12.06-14.54.08:332][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Ground_Grass_N.uasset" to "../../../../../../Users/agdav/OneDrive/Desktop/Unreal Projects/LearningProject1/Content/StarterContent/Textures/T_Ground_Grass_N.uasset"
[2022.12.06-14.54.08:397][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Ground_Gravel_D.uasset" to "../../../../../../Users/agdav/OneDrive/Desktop/Unreal Projects/LearningProject1/Content/StarterContent/Textures/T_Ground_Gravel_D.uasset"
[2022.12.06-14.54.08:407][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Ground_Gravel_N.uasset" to "../../../../../../Users/agdav/OneDrive/Desktop/Unreal Projects/LearningProject1/Content/StarterContent/Textures/T_Ground_Gravel_N.uasset"
[2022.12.06-14.54.08:471][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_ground_Moss_D.uasset" to "../../../../../../Users/agdav/OneDrive/Desktop/Unreal Projects/LearningProject1/Content/StarterContent/Textures/T_ground_Moss_D.uasset"
[2022.12.06-14.54.08:482][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Ground_Moss_N.uasset" to "../../../../../../Users/agdav/OneDrive/Desktop/Unreal Projects/LearningProject1/Content/StarterContent/Textures/T_Ground_Moss_N.uasset"
[2022.12.06-14.54.08:486][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Lamp_M.uasset" to "../../../../../../Users/agdav/OneDrive/Desktop/Unreal Projects/LearningProject1/Content/StarterContent/Textures/T_Lamp_M.uasset"
